video_id,title,author,lyrics
hFr2uTXjHgQ,waiting for a girl like you,foreigner,"
<br>So long<br>I've been looking too hard<br>I've been waiting too long<br>Sometimes I don't know what I will find<br>I only know it's a matter of time<br>When you love someone<br>When you love someone<br><br>It feels so right, so warm and true<br>I need to know if you feel it too<br><br>Maybe I'm wrong<br>Won't you tell me if I'm coming on too strong<br>This heart of mine has been hurt before<br>This time I wanna be sure<br><br>I've been waiting for a girl like you<br>To come into my life<br>I've been waiting for a girl like you<br>A love that will survive<br>I've been waiting for someone new<br>To make me feel alive<br>Yeah, waiting for a girl like you<br>To come into my life<br><br>You're so good<br>When we make love<br>It's understood<br>It's more than a touch or a word we say<br>Only in dreams could it be this way<br>When you love someone<br>Yeah, really love someone<br><br>Now I know it's right<br>From the moment I wake up 'til deep in the night<br>There's nowhere on earth that I'd rather be<br>Than holding you tenderly<br><br>I've been waiting for a girl like you<br>To come into my life<br>I've been waiting for a girl like you<br>A love that will survive<br>I've been waiting for someone new<br>To make me feel alive<br>Yeah, waiting for a girl like you<br>To come into my life<br><br>I've been waiting<br>Waiting for you<br>I've been waiting<br>I've been waiting, yeah<br>(I've been waiting for a girl like you<br>I've been waiting)<br>Won't you come into my life?<br>"
mwgg1Pu6cNg,gypsy,fleetwood mac,"
<br>So I'm back, to the velvet underground<br>Back to the floor, that I love<br>To a room with some lace and paper flowers<br>Back to the gypsy that I was<br>To the gypsy... that I was<br>And it all comes down to you<br>Well, you know that it does<br>Well, lightning strikes, maybe once, maybe twice<br>Ah, and it lights up the night<br>And you see your gypsy<br>You see your gypsy<br>To the gypsy that remains faces freedom with a little fear<br>I have no fear, I have only love<br>And if I was a child<br>And the child was enough<br>Enough for me to love<br>Enough to love<br>She is dancing away from me now<br>She was just a wish<br>She was just a wish<br>And a memory is all that is left for you now<br>You see your gypsy<br>You see your gypsy<br>Lightning strikes, maybe once, maybe twice<br>And it all comes down to you<br>And it all comes down to you<br>Lightning strikes, maybe once, maybe twice<br>And it all comes down to you<br>I still see your bright eyes, bright eyes<br>And it all comes down to you<br>I still see your bright eyes, bright eyes<br>And it all comes down to you<br>I still see your bright eyes, bright eyes<br>(She was just a wish)<br>(She was just a wish)<br>And it all comes down to you<br>Lightning strikes, maybe once, maybe twice<br>And it all comes down to you<br>"
pryJYyzoSpA,one way or another,blondie,Error getting lyrics
3dOx510kyOs,you might think,cars,Error getting lyrics
LuN6gs0AJls,i melt with you,modern english,Error getting lyrics
3aJvIFK9-xk,take me home tonight,eddie money,Error getting lyrics
fxhueyC70cU,high on you,survivor,Error getting lyrics
Kc71KZG87X4,burning heart,survivor,Error getting lyrics
1eQWdpWjXlk,glory of love,peter cetera,Error getting lyrics
9X_ViIPA-Gc,i'd do anything for love,meat loaf,Error getting lyrics
e5MAg_yWsq8,come sail away,styx,Error getting lyrics
aPYSRjWE36o,tiny dancer,elton john,Error getting lyrics
h6KYAVn8ons,i guess that's why they call it the blues,elton john,Error getting lyrics
_izt7vlJKM0,the longest time,billy joel,Error getting lyrics
XEm3Kx7bAxo,it's still rock and roll to me,billy joel,Error getting lyrics
ilsv0C1-aBw,you may be right,billy joel,Error getting lyrics
WyF8RHM1OCg,here i go again,whitesnake,"
<br>I don't know where I'm going<br>But I sure know where I've been<br>Hanging on the promises<br>In songs of yesterday<br><br>And I've made up my mind<br>I ain't wasting no more time<br><br>Here I go again<br>Here I go again<br><br>Though I keep searching for an answer<br>I never seem to find what I'm looking for<br>Oh, Lord, I pray<br>You give me strength to carry on<br><br>'Cause I know what it means<br>To walk along the lonely street of dreams<br><br>Here I go again on my own<br>Goin' down the only road I've ever known<br>Like a hobo I was born to walk alone<br><br>But I've made up my mind<br>I ain't wasting no more time<br><br>Just another heart in need of rescue<br>Waiting on love's sweet charity<br>I am gonna hold on<br>For the rest of my days<br><br>'Cause I know what it means<br>To walk along the lonely street of dreams<br><br>Here I go again on my own<br>Goin' down the only road I've ever known<br>Like a hobo I was born to walk alone<br>And I've made up my mind<br>I ain't wasting no more time<br><br>But here I go again<br>Here I go again<br>Here I go again<br>Here I go<br><br>And I've made up my mind<br>I ain't wasting no more time<br><br>Here I go again on my own<br>Goin' down the only road I've ever known<br>Like a hobo I was born to walk alone<br>'Cause I know what it means<br>To walk along the lonely street of dreams<br><br>Here I go again on my own<br>Goin' down the only road I've ever known<br>Like a hobo I was born to walk alone<br>I have made up my mind<br>I ain't wasting no more time<br><br>But here I go again<br>Here I go again<br>Here I go again<br>Here I go<br>Here I go again<br>"
0xGPi-Al3zQ,rhiannon,fleetwood mac,"
<br>Rhiannon rings like a bell through the night<br>And wouldn't you love to love her?<br>Takes to the sky like a bird in flight<br>And who will be her lover?<br>All your life you've never seen a woman taken by the wind<br>Would you stay if she promised you heaven?<br>Will you ever win?<br><br>She is like a cat in the dark<br>And then she is the darkness<br>She rules her life like a fine skylark<br>And when the sky is starless<br>All your life you've never seen a woman taken by the wind<br>Would you stay if she promised you heaven?<br>Will you ever win?<br>Will you ever win?<br><br>Rhiannon<br>Rhiannon<br>Rhiannon<br>Rhiannon<br><br>She rings like a bell through the night<br>And wouldn't you love to love her?<br>She rules her life like a bird in flight<br>And who will be her lover?<br>All your life you've never seen a woman taken by the wind<br>Would you stay if she promised you heaven?<br>Will you ever win?<br>Will you ever win?<br><br>Rhiannon<br>Rhiannon<br>Rhiannon<br><br>Oooooh<br>Taken by<br>Taken by the sky<br>Taken by<br>Taken by the sky<br>Taken by<br>Taken by the sky<br><br>Dreams unwind<br>Love's a state of mind<br>Dreams unwind<br>Love's a state of mind<br>"
oiosqtFLBBA,go your own way,fleetwood mac,"
<br>Loving you<br>Isn't the right thing to do<br>How can I ever change things that I feel?<br><br>If I could<br>Baby I'd give you my world<br>How can I<br>When you won't take it from me?<br><br>You can go your own way<br>Go your own way<br>You can call it another lonely day<br>You can go your own way<br>Go your own way<br><br>Tell me why<br>Everything turned around<br>Packing up<br>Shacking up's all you wanna do<br><br>If I could<br>Baby I'd give you my world<br>Open up<br>Everything's waiting for you<br><br>You can go your own way<br>Go your own way<br>You can call it another lonely day<br>You can go your own way<br>Go your own way<br>"
Y3ywicffOj4,dreams,fleetwood mac,"
<br>Now here you go again<br>You say you want your freedom<br>Well, who am I to keep you down?<br>It's only right that you should<br>Play the way you feel it<br>But listen carefully to the sound<br>Of your loneliness<br><br>Like a heartbeat... drives you mad<br>In the stillness of remembering what you had<br>And what you lost...<br>And what you had...<br>And what you lost<br><br>Thunder only happens when it's raining<br>Players only love you when they're playing<br>Say... Women... they will come and they will go<br>When the rain washes you clean... you'll know, you'll know<br><br>Now here I go again, I see the crystal visions<br>I keep my visions to myself<br>It's only me<br>Who wants to wrap around your dreams and...<br>Have you any dreams you'd like to sell?<br>Dreams of loneliness...<br><br>Like a heartbeat... drives you mad...<br>In the stillness of remembering what you had...<br>And what you lost...<br>And what you had...<br>And what you lost<br><br>Thunder only happens when it's raining<br>Players only love you when they're playing<br>Women they will come and they will go<br>When the rain washes you clean, you'll know<br><br>Oh, thunder only happens when it's raining<br>Players only love you when they're playing<br>Say women they will come and they will go<br>When the rain washes you clean, you'll know, you'll know<br>You will know, you'll know<br>"
pAgnJDJN4VA,back in black, ac/dc,"
<br>Back in black, I hit the sack<br>I've been too long, I'm glad to be back<br>Yes, I'm let loose from the noose<br>That's kept me hanging about<br>I'm just looking at the sky 'cause it's getting me high<br>Forget the hearse, 'cause I'll never die<br>I got nine lives, cat's eyes<br>Abusing every one of them and running wild<br><br>'Cause I'm back, yes I'm back<br>Well, I'm back, yes I'm back<br>Well, I'm back, back<br>Well, I'm back in black<br>Yes, I'm back in black<br><br>Back in the back of a Cadillac<br>Number one with a bullet, I'm a power pack<br>Yes, I'm in a bang with a gang<br>They've got to catch me if they want me to hang<br>'Cause I'm back on the track and I'm beatin' the flack<br>Nobody's gonna get me on another rap<br>So, look at me now, I'm just making my play<br>Don't try to push your luck, just get out of my way<br><br>'Cause I'm back, yes I'm back<br>Well, I'm back, yes I'm back<br>Well, I'm back, back<br>Well, I'm back in black<br>Yes, I'm back in black<br><br>Well, I'm back, yes I'm back<br>Well, I'm back, yes I'm back<br>Well, I'm back, back<br>Well, I'm back in black<br>Yes, I'm back in black, yow<br><br>Ah, yeah<br>Oh, yeah<br>Take my love<br>Yeah, yeah<br>Yeah<br>Ah, hey yeah<br>Ooh, yeah<br><br>Well, I'm back (I'm back)<br>Back, well I'm (I'm back)<br>Back (I'm back)<br>Back (I'm back)<br>Back (I'm back)<br>Back, back in black<br>Yes, I'm back in black<br><br>I've hit the sack<br>"
whQQpwwvSh4,dirty deeds done dirt cheap,ac/dc,"
<br>If you're having trouble with the high school head<br>He's giving you the blues<br>You wanna graduate, but not in his bed<br>Here's what you gotta do:<br>Pick up the phone, I'm always home<br>Call me anytime<br><br>Just ring: 3-6, 2-4, 3-6, hey<br>I lead a life of crime<br><br>Dirty deeds (Done dirt cheap)<br>Dirty deeds (Done dirt cheap)<br>Dirty deeds (Done dirt cheep)<br>Dirty deeds and they're done dirt cheap<br>Dirty deeds and they're done dirt cheap<br><br>You got problems in your life of love?<br>You got a broken heart?<br>He's double dealin' with your best friend<br>That's when the tear drops start, fella<br>Pick up the phone, I'm here alone<br>Or make a social call<br><br>Come right in, forget about him<br>We'll have ourselves a ball<br><br>Dirty deeds (Done dirt cheap)<br>Dirty deeds (Done dirt cheap)<br>Dirty deeds (Done dirt cheep)<br>Dirty deeds and they're done dirt cheap (Aww)<br>Dirty deeds and they're done dirt cheap<br><br>If you got a lady and you want her gone<br>But you ain't got the guts<br>She keeps naggin' at you night and day<br>Enough to drive you nuts<br>Pick up the phone, leave her alone<br>It's time you made a stand<br><br>For a fee, I'm happy to be<br>Your back-door man<br><br>Dirty deeds (Done dirt cheap)<br>Dirty deeds (Done dirt cheap)<br>Dirty deeds (Done dirt cheep)<br>Dirty deeds and they're done dirt cheap<br>Dirty deeds and they're done dirt cheap<br><br>Concrete shoes<br>Cyanide<br>TNT (Done dirt cheap)<br>Neck ties<br>Contracts<br>High voltage (Done dirt cheap)<br><br>(Dirty deeds) Do anything you want me to<br>(Done dirt cheap)<br>(Dirty deeds) dirty deeds<br>Dirty deeds (Done dirt cheap)<br><br>Yaaaaaaaaaaarrrrrrrrrggghhhhhh!<br>"
